filename	size
GSM1169006_Jarid2.bed	5092
GSM1169007_Jarid2.bed	7035
GSM1169010_Rest.bed	3580
GSM1169014_Rnf2.bed	8385
GSM1169017_Rnf2.bed	6634
GSM1169018_Suz12.bed	6953
GSM1169019_Suz12.bed	8001
GSM1181851_Runx3.bed	6270
GSM1181852_Runx3.bed	7905
GSM1183968_Spi1.bed	7575
GSM1183969_Spi1.bed	29166
GSM1183972_Spi1.bed	21549
GSM1183977_Rela.bed	359
GSM1183978_Rela.bed	24026
GSM1184045_Nanog.bed	8446
GSM1198167_Egr2.bed	1101
GSM1199182_Ezh2.bed	12459
GSM1199188_Suz12.bed	5832
GSM1214529_Runx3.bed	16091
GSM1214531_Runx3.bed	12273
GSM1214534_5_Runx3.bed	3680
GSM1214539_40_Runx3.bed	8202
GSM1214544_6_Runx3.bed	4657
GSM1214546_Runx3.bed	1405
GSM1215218_Ezh2.bed	3086
GSM1223648_Cebpa.bed	29525
GSM1229967_Gfi1.bed	3360
GSM1234366_Stat5b.bed	215
GSM1234369_Stat5b.bed	5848
GSM1234370_Stat5b.bed	912
GSM1234371_Stat6.bed	14615
GSM1234372_Stat6.bed	9739
GSM1246866_Crebbp.bed	3035
GSM1246868_Thap11.bed	1312
GSM1262345_Brd4.bed	13239
GSM1264230_Cebpa.bed	860
GSM1276938_Ascl2.bed	5771
GSM1285796_Hnf1a.bed	4810
GSM1288391_Spi1.bed	77501
GSM1288392_Batf.bed	13826
GSM1288393_Junb.bed	4944
GSM1289235_Irf8.bed	17717
GSM1289237_Irf8.bed	13347
GSM1301741_Men1.bed	14755
GSM1301742_Men1.bed	9053
GSM1309509_10_Batf.bed	3883
GSM1309511_2_Irf4.bed	6155
GSM1309513_cJun.bed	5219
GSM1309514_JunB.bed	660
GSM1309515_JunD.bed	2234
GSM1314656_Atf3.bed	3139
GSM1314665_Polr2a.bed	4644
GSM1314672_Polr2a.bed	2820
GSM1314673_Polr2a.bed	5525
GSM1314674_Polr2a.bed	993
GSM1394999_Gata6.bed	16866
GSM1409206_Hoxa9.bed	2963
GSM1409207_Cebpa.bed	10225
GSM288345_Nanog.bed	1840
GSM288346_Oct4.bed	764
GSM288347_Sox2.bed	1204
GSM288348_Smad1.bed	373
GSM288349_E2f1.bed	11680
GSM288350_Tcfcp2l1.bed	7781
GSM288351_CTCF.bed	27610
GSM288352_Zfx.bed	6926
GSM288353_Stat3.bed	308
GSM288354_Klf4.bed	3842
GSM288355_Esrrb.bed	10366
GSM288356_Myc.bed	3541
GSM288357_n-Myc.bed	2493
GSM288360_Suz12.bed	1909
GSM307137_Oct4.bed	6276
GSM307138_Sox2.bed	3245
GSM307140_Nanog.bed	5395
GSM307142_Tcf3.bed	1256
GSM307144_Suz12.bed	2041
GSM327668_Ezh2.bed	2828
GSM415050_Mtf2.bed	3238
GSM417015_Gata1.bed	1168
GSM440256_Eset.bed	600
GSM453997_Gata1.bed	4595
GSM464634_Scl.bed	2931
GSM464636_Scl.bed	815
GSM470523_Nr5a2.bed	2027
GSM499030_Ebf.bed	3206
GSM515662_POL2.bed	8052
GSM515663_POL2.bed	927
GSM515665_Supt5.bed	3642
GSM515666_Ctr9.bed	988
GSM515667_74_Nterm_control.bed	15703
GSM515668_POL2_shrna_NelfA.bed	10662
GSM515669_POL2_shrna_Supt5.bed	7022
GSM515670_POL2_DMSO_1h.bed	7412
GSM515671_POL2_Flavopiridol.bed	9438
GSM515672_POL2_DMSO_6h.bed	8482
GSM515673_POL2_10058F4.bed	11038
GSM515675_POL2_shcMyc.bed	12927
GSM515676_POL2_Dox0h.bed	17388
GSM515677_POL2_Dox12h.bed	18403
GSM515678_POL2_Dox24h.bed	14037
GSM523221_Gata3.bed	3455
GSM523222_Gata3.bed	824
GSM523223_Gata3.bed	2299
GSM523224_Gata3.bed	1013
GSM523225_Gata3.bed	1131
GSM523226_Gata3.bed	3326
GSM523228_Gata3.bed	292
GSM523229_Gata3.bed	1944
GSM523230_Gata3.bed	1905
GSM523231_Gata3.bed	1620
GSM530318_Rag2.bed	14108
GSM539537_8_Sfpi1.bed	14534
GSM539545_Smad3.bed	1760
GSM540722_Stat3.bed	20917
GSM545882_5_Sfpi1.bed	8177
GSM545888_91_Sfpi1.bed	5100
GSM546525_Foxo1.bed	23101
GSM546526_Ctcf.bed	37694
GSM549337_39_41_Myb.bed	5246
GSM550303_Stat4.bed	34834
GSM550311_Stat6.bed	19761
GSM552233_Fli1.bed	18786
GSM552234_Gata2.bed	2794
GSM552235_Gfi1b.bed	3273
GSM552238_Lyl1.bed	3427
GSM552239_Meis1.bed	7684
GSM552240_Sfpi1.bed	18235
GSM552241_Runx1.bed	5984
GSM552242_Tal1.bed	7594
GSM555160_2_TBP.bed	2394
GSM558904_Gata4.bed	16325
GSM558905_Mef2a.bed	2398
GSM558906_Nkx2-5.bed	29137
GSM558907_Srf.bed	17793
GSM558908_Tbx5.bed	58718
GSM558909_Ep300.bed	1304
GSM560341_GSM560342_Smc1.bed	3003
GSM560343_GSM560344_Smc3.bed	4076
GSM560345_Med12.bed	1712
GSM560346_Med12.bed	2346
GSM560347_GSM560348_Med1.bed	746
GSM560350_Nipbl.bed	281
GSM560352_Ctcf.bed	9714
GSM566277_Oct4.bed	636
GSM566278_Rbbp5.bed	1653
GSM566280_Wdr5-FL.bed	960
GSM591469_Rad21.bed	4089
GSM591470_Rad21.bed	2034
GSM594600_p300.bed	9424
GSM611116-7_Rela.bed	11548
GSM611192_Tet1C.bed	3419
GSM611194_Tet1N.bed	3989
GSM611196_Sin3A.bed	3063
GSM611197_Sin3A.bed	1836
GSM623989_Prdm14.bed	13604
GSM632040_POL2.bed	4685
GSM632055_Mapk8.bed	491
GSM632056_Mapk8.bed	1113
GSM632057_Nfya.bed	882
GSM632058_Nfya.bed	477
GSM632059_POL2.bed	7196
GSM634247_Ctcf-Gfp.bed	8147
GSM641909_Ldb1.bed	2021
GSM641910_Tal1.bed	6344
GSM641911_Gata2.bed	2365
GSM644975_Ctcf.bed	15684
GSM644976_Rad21.bed	7400
GSM647224_p53.bed	4691
GSM647225_p53.bed	23876
GSM647226_p53S18P.bed	2063
GSM647227_p53S18P.bed	16418
GSM651192_Dpy30.bed	490
GSM652877_Stat3.bed	32936
GSM652878_Stat5.bed	35723
GSM654874_Fli1.bed	1573
GSM656523_Ring1b.bed	2768
GSM659799_Tet1.bed	1413
GSM671415_Stat3.bed	2600
GSM671416_Stat3.bed	1674
GSM671418_Stat5B.bed	17700
GSM671419_Stat5B.bed	13150
GSM687279_Hdac2.bed	5957
GSM687280_Hdac2.bed	2851
GSM687282_Kdm1a.bed	16251
GSM687284_Chd4.bed	4314
GSM687285_Rest.bed	5786
GSM699164_p300.bed	379
GSM699165_CTCF.bed	47778
GSM700553_Suz12_Pcl3_shRNA.bed	5886
GSM700554_Suz12.bed	9728
GSM700555_Phf19.bed	2893
GSM700556_Phf19.bed	5020
GSM703186_Sox2.bed	2311
GSM703187_Sox2.bed	1869
GSM703188_Sox2.bed	904
GSM703189_Sox2.bed	1235
GSM721212_Mllt3.bed	74637
GSM722387_Gata2.bed	15676
GSM722388_Smad1.bed	10779
GSM722390_Gata1.bed	9469
GSM722391_Smad1.bed	1997
GSM730630_Runx1.bed	366
GSM732913_Notch1.bed	4203
GSM732914_Rbpj.bed	4317
GSM732916_Notch1.bed	1146
GSM732917_Rbpj.bed	1296
GSM746555_6_Tal1.bed	6587
GSM746571_2_Tal1.bed	2694
GSM746581_2_Gata1.bed	4530
GSM746583_4_Tal1.bed	3621
GSM749809_Ell2.bed	1450
GSM749810_Aff4.bed	2757
GSM773994_Tcf7.bed	9207
GSM773995_GSM773996_Runx1.bed	6095
GSM774291_Pu1.bed	25683
GSM774292_Pu1.bed	27148
GSM774293_Pu1.bed	8347
GSM774295_Gata3.bed	874
GSM774296_Gata3.bed	2297
GSM774297_Gata3.bed	681
GSM774940_Taf3.bed	15644
GSM774942_Taf1.bed	1051
GSM774944_Tbp.bed	5147
GSM774946_POL2.bed	4308
GSM788496_Yy1.bed	5824
GSM832311_Runx1.bed	6520
GSM832312_Cbfb.bed	9306
GSM832313_Ring1b.bed	6792
GSM832315_Runx1.bed	3272
GSM832316_Cbfb.bed	5484
GSM832317_Ring1b.bed	5392
GSM832319_Runx1.bed	1638
GSM832320_Ring1b.bed	2276
GSM832321_Runx1.bed	4960
GSM832322_Cbfb.bed	3938
GSM832323_Ring1b.bed	2140
GSM836124_Tbet.bed	27785
GSM838681_Stat1.bed	23119
GSM838683_Stat1_6h_IFNg.bed	24599
GSM838685_Stat1_6h_IFNb.bed	28872
GSM838687_Stat1_ikk.bed	26918
GSM838689_Stat1.bed	24478
GSM838691_Stat1.bed	26723
GSM840466_HoxB4_ESCells_d6.bed	2761
GSM840468_HoxB4_ESCells_d10.bed	5798
GSM840470_HoxB4_ESCells_d26.bed	30681
GSM842248_GSM842251_Meis1.bed	1092
GSM842249_GSM842252_Hoxa.bed	579
GSM846042_AF9_MLL.bed	756
GSM859512_Notch1.bed	5774
GSM860154_STAT5.bed	10358
GSM867156_7_Gata1.bed	4717
GSM867158_59_60_Gata1.bed	4014
GSM872894_Gata1_V205G.bed	11291
GSM873424_Ddit3.bed	2121
GSM873426_Atf3.bed	17665
GSM873983_Rela.bed	236
GSM876622_23_Ebf1.bed	5410
GSM876624_25_Ebf1.bed	2349
GSM877317_Ebf1.bed	3108
GSM881052_DC_Ctcf_0.bed	24625
GSM881053_DC_Ctcf_120.bed	22617
GSM881054_DC_Ctcf_30.bed	20147
GSM881055_DC_Ctcf_60.bed	22553
GSM881056_DC_E2f1_0.bed	707
GSM881057_DC_E2f1_120.bed	654
GSM881058_DC_E2f1_30.bed	1052
GSM881059_DC_E2f1_60.bed	2947
GSM881060_DC_E2f4_0.bed	498
GSM881061_DC_E2f4_120.bed	573
GSM881062_DC_E2f4_30.bed	835
GSM881063_DC_E2f4_60.bed	753
GSM881064_DC_Ets2_0.bed	318
GSM881065_DC_Ets2_120.bed	135
GSM881066_DC_Ets2_30.bed	540
GSM881067_DC_Ets2_60.bed	1194
GSM881068_DC_Hif1a_0.bed	166
GSM881069_DC_Hif1a_120.bed	149
GSM881070_DC_Hif1a_30.bed	50
GSM881071_DC_Hif1a_60.bed	220
GSM881072_DC_Irf1_0.bed	2577
GSM881073_DC_Irf1_120.bed	10756
GSM881074_DC_Irf1_30.bed	1808
GSM881075_DC_Irf1_60.bed	6617
GSM881093_DC_Egr2_30.bed	1715
GSM881095_DC_Maff_0.bed	2030
GSM881096_DC_Maff_120.bed	1188
GSM881097_DC_Maff_30.bed	1583
GSM881098_DC_Maff_60.bed	1930
GSM881110_DC_Relb_60.bed	572
GSM881111_DC_Rela_0.bed	780
GSM881112_DC_Rela_120.bed	12760
GSM881113_DC_Rela_30.bed	2868
GSM881114_DC_Rela_60.bed	6857
GSM881119_DC_Stat3_120.bed	575
GSM881121_DC_Stat3_60.bed	214
GSM881132_DC_Rel_120.bed	483
GSM881134_DC_Rel_60.bed	658
GSM881140_DC_Egr1_120.bed	135
GSM881142_DC_Egr1_60.bed	2176
GSM883646_Smc1a.bed	26151
GSM883647_Ctcf.bed	32101
GSM896915_Stag2.bed	24378
GSM896916_Stag1.bed	27739
GSM898200_Cbx7.bed	1690
GSM898201_Cbx8.bed	5686
GSM898372_Kdm6b.bed	8516
GSM904760_Stat5a.bed	6623
GSM904761_Stat5b.bed	5358
GSM904766_Stat5a.bed	1072
GSM904767_Stat5b.bed	348
GSM905442_Pol2ra.bed	22260
GSM905445_Ezh2.bed	3451
GSM905450_Pol2ra.bed	8727
GSM905457_Pol2ra.bed	18781
GSM915092_Ncoa3.bed	220
GSM918734_CTCF.bed	19679
GSM918744_CTCF.bed	31010
GSM923570_Ctcf.bed	12067
GSM923571_Ctcf.bed	21729
GSM923572_Gata1.bed	6596
GSM923573_Ctcf.bed	32950
GSM923575_Gata1.bed	5478
GSM923576_Tal1.bed	3314
GSM923578_Tal1.bed	11205
GSM923579_Tal1.bed	4766
GSM923586_Gata1.bed	2320
GSM931695_Hsf1.bed	2820
GSM931696_Hsf1.bed	1290
GSM932921_4_Pax5.bed	4324
GSM932925_31_Pax5.bed	8591
GSM935891_Ell3.bed	10051
GSM935893_Pol2.bed	24803
GSM935895_Pol2.bed	23697
GSM936199_200_Ikzf1.bed	17495
GSM936201_2_Ikzf1.bed	15450
GSM937538_Polr2a.bed	23546
GSM937539_Polr2a.bed	22325
GSM937540_Brd4.bed	17465
GSM937541_Stag1.bed	39829
GSM937542_Stag2.bed	33922
GSM937543_Polr2a.bed	15778
GSM950325_Irf8.bed	644
GSM959053_Zfp143.bed	4565
GSM959054_Zfp143.bed	5136
GSM959055_Zfp143.bed	2406
GSM968709_V5.bed	47362
GSM968717_Pol2.bed	8689
GSM972967_Prep.bed	2113
GSM972983_Mbd1a_delMBD.bed	12911
GSM978747_Irf4.bed	4827
GSM978748_Irf4.bed	5277
GSM978750_Irf4.bed	1677
GSM978751_Irf4.bed	3963
GSM978757_Stat3.bed	1708
GSM978758_Batf.bed	867
GSM978767_Batf.bed	15154
GSM978768_Irf4.bed	21634
GSM978769_Junb.bed	15018
GSM978770_Jun.bed	16266
GSM978771_Jund.bed	18315
GSM978772_Stat3.bed	11671
GSM979714_Tfe3.bed	4438
GSM979715_Tfe3.bed	5346
GSM989013_Runx1.bed	365
GSM989014_Runx1.bed	14149
GSM989015_Fli1.bed	6337
GSM989016_Fli1.bed	2689
GSM989017_Cebpb.bed	6101
GSM989018_Tal1.bed	8150
GSM989019_Tal1.bed	6368
GSM989023_Fli1.bed	5052
GSM989024_Tal1.bed	7351
GSM994508_ep300_th1.bed	51053
GSM994516_ep300_th2.bed	46360
GSM994520_ep300_th1_controlV.bed	54033
GSM994524_ep300_th2_controlV.bed	44343
GSM994528_STAT1.bed	24648
GSM998272_Tbx21.bed	11713
GSM998924_Foxo1.bed	1242
Gata1_ERX002128_MEL.bed	6101
Gata1_ERX002130_MEL.bed	6942
Gata1_GSM777092_G1ME_MK-Prog.bed	6983
Gata1_GSM912907_MEL.bed	50397
Gata2_GSM777091_G1ME_MK-Prog.bed	4091
Gfi1_GSM786037_MLL-ENL-Preleukemia.bed	26257
JunB_GSM1022318_UT_BMDM.bed	4660
JunB_GSM1022319_LPS_4h_BMDM.bed	35042
JunD_GSM912915_MEL.bed	2091
Ldb1_ERX002132_MEL.bed	5773
Ldb1_ERX002134_MEL.bed	11645
MafK_GSM912899_MEL.bed	7365
Max_GSM912919_MEL.bed	15978
Mtgr1_ERX002140_MEL.bed	602
Mtgr1_ERX002142_MEL.bed	2140
Mxi1_GSM912928_MEL.bed	26563
NELFe_GSM912932_MEL.bed	13663
Oct2_GSM537990_B-Cells.bed	727
PPARg_GSM686979_day2_Adipocytes.bed	2864
PPARg_GSM686980_day6_Adipocytes.bed	5950
PU.1_GSM1022260_stat6ko_ctrl_UT_BMDM.bed	64037
PU.1_GSM1022261_stat6ko_ctrl_IL4_4h_BMDM.bed	58095
PU.1_GSM1022262_stat6ko_UT_BMDM.bed	63634
PU.1_GSM1022263_stat6ko_IL4_4h_BMDM.bed	63549
PU.1_GSM1022280_stat1ko_ctrl_UT_BMDM.bed	51650
PU.1_GSM1022281_stat1ko_ctrl_IFNg_4h_BMDM.bed	54236
PU.1_GSM1022282_stat1ko_UT_BMDM.bed	64318
PU.1_GSM1022283_stat1ko_IFNg_4h_BMDM.bed	48269
PU.1_GSM1022310_tc_IFNg_UT_BMDM.bed	51753
PU.1_GSM1022311_tc_IFNg_30min_BMDM.bed	70348
PU.1_GSM1022312_tc_IFNg_1h_BMDM.bed	56211
PU.1_GSM1022313_tc_IFNg_2h_BMDM.bed	54945
PU.1_GSM940924_25_UT_BMDM.bed	114391
PU.1_GSM940926_LPS_4h_BMDM.bed	90972
PU.1_GSM940927_LPS_24h_BMDM.bed	97728
PU.1_GSM940928_IFNg_4h_BMDM.bed	101030
PU.1_GSM940929__IL4_4h_BMDM.bed	100345
PU.1_GSM940930_TNFa_4h_BMDM.bed	104185
PU.1_GSM940931_TGFb1_4h_BMDM.bed	102257
PU.1_GSM940932_IL1b_4h_BMDM.bed	103435
PU.1_GSM940933_MALP2_BMDM.bed	102574
PU.1_GSM940934_CpG_BMDM.bed	104037
PU1_GSM537983_Macrophages.bed	29380
PU1_GSM537989_B-Cells.bed	19562
RXR_GSM686978_4h_Adipocytes.bed	1093
Rad21_GSM912933_DMSO_MEL.bed	30522
Rad21_GSM912935_MEL.bed	30929
SMC3_GSM912923_MEL.bed	25776
Scl_ERX002136_MEL.bed	4945
Scl_ERX002138_MEL.bed	5667
Stat1_GSM1022315_tc_IFNg_30min_BMDM.bed	16386
Stat1_GSM1022316_tc_IFNg_1h_BMDM.bed	13706
Stat1_GSM1022317_tc_IFNg_2h_BMDM.bed	21491
Stat5a_GSM686977_4h_Adipocytes.bed	7615
Stat6_GSM1022301_tc_IL4_15min_BMDM.bed	15451
Stat6_GSM1022302_tc_IL4_30min_BMDM.bed	11678
Stat6_GSM1022303_tc_IL4_1h_BMDM.bed	14544
Stat6_GSM1022304_tc_IL4_2h_BMDM.bed	14652
Stat6_GSM1022305_tc_IL4_4h_BMDM.bed	14323
c-Myb_GSM912903_MEL.bed	7335
c-Myc_GSM912934_MEL.bed	15690
p300_GSM912893_MEL.bed	30580
p300_GSM912921_MEL.bed	36292
