filename	size
GSM832315_Runx1.bed	2181
GSM671418_Stat5B.bed	11018
GSM1309513_cJun.bed	4223
GSM968717_Pol2.bed	7097
GSM1314656_Atf3.bed	2017
GSM1004849_50_p300_Th17.bed	6392
GSM842249_GSM842252_Hoxa.bed	401
GSM860154_STAT5.bed	7792
GSM1301742_Men1.bed	7664
GSM659799_Tet1.bed	1191
GSM936201_2_Ikzf1.bed	10930
GSM515669_POL2_shrna_Supt5.bed	5812
GSM774296_Gata3.bed	1395
GSM1150329_Rbpjl.bed	8780
GSM979714_Tfe3.bed	2458
CTCF_GSM912896_MEL.bed	22151
GSM881065_DC_Ets2_120.bed	111
GSM846042_AF9_MLL.bed	577
GSM1150327_Rbpj.bed	1705
GSM1183972_Spi1.bed	13271
GSM700554_Suz12.bed	8253
GSM1183978_Rela.bed	15725
Mtgr1_ERX002140_MEL.bed	380
GSM1004851_p300_Th17.bed	3552
GSM1004828_Irf4_Th17.bed	19003
GSM838689_Stat1.bed	15300
GSM746583_4_Tal1.bed	2120
GSM1199188_Suz12.bed	5063
Scl_ERX002138_MEL.bed	3385
BG125_A420012_Lmo2.bed	31377
GSM998272_Tbx21.bed	7653
GSM1151147_Nfe2.bed	2035
Stat1_GSM1022315_tc_IFNg_30min_BMDM.bed	10456
GSM989018_Tal1.bed	5673
GSM972983_Mbd1a_delMBD.bed	8909
CEBPb_GSM686972_4h_Adipocytes.bed	23691
GSM654874_Fli1.bed	769
GSM1041374_Suz12.bed	6541
GSM1003596_Rnf2.bed	12697
GSM1181852_Runx3.bed	5352
GSM774940_Taf3.bed	11987
BG126_A420013_Meis1.bed	1972
GSM1082347_Cdk9.bed	11157
GSM611197_Sin3A.bed	1504
GSM623989_Prdm14.bed	7728
GSM1027494_Cebpb.bed	40524
GSM774944_Tbp.bed	4138
GSM1314674_Polr2a.bed	682
GSM1059034_Polr2a.bed	12980
GSM1288391_Spi1.bed	44735
GSM632055_Mapk8.bed	435
GSM722390_Gata1.bed	6673
GSM523222_Gata3.bed	455
GSM978769_Junb.bed	9707
GSM558909_Ep300.bed	978
GSM1020007_Smc3.bed	19029
GSM552235_Gfi1b.bed	2226
GSM539545_Smad3.bed	1208
GSM652878_Stat5.bed	22481
GSM703187_Sox2.bed	1194
GSM550311_Stat6.bed	12523
BG26_PU1_HPC7.bed	5931
GSM923578_Tal1.bed	6579
GSM832322_Cbfb.bed	2776
Stat6_GSM1022303_tc_IL4_1h_BMDM.bed	9114
GSM515667_74_Nterm_control.bed	11897
GSM937539_Polr2a.bed	15563
GSM539537_8_Sfpi1.bed	8960
GSM558908_Tbx5.bed	38208
GSM978771_Jund.bed	12930
GSM1309515_JunD.bed	1525
GSM1150325_Ptf1a.bed	6705
GSM1082346_Cdk8.bed	10655
GSM881061_DC_E2f4_120.bed	399
GSM1246868_Thap11.bed	1057
GSM1004847_p300_Th17.bed	13224
CEBPd_GSM686974_day0_Adipocytes.bed	1752
GSM611196_Sin3A.bed	2653
GSM1198167_Egr2.bed	777
GSM288357_n-Myc.bed	2013
BG107_A3300007_Gata2.bed	27603
GSM832320_Ring1b.bed	1425
BG61_BG61r_Runx1_HP.bed	733
GSM1014575_Stat5b.bed	3206
GSM904760_Stat5a.bed	4404
GSM1031977_Sfpi1.bed	49247
GSM1309514_JunB.bed	437
GSM687282_Kdm1a.bed	11734
GSM1004834_36_Irf4_Th17.bed	38626
GSM1214546_Runx3.bed	925
GSM923579_Tal1.bed	2863
GSM998924_Foxo1.bed	959
GSM1059036_Polr2a.bed	12095
GSM1234366_Stat5b.bed	145
BG123_A420010_Fli1.bed	21892
GSM1004855_56_Rorc_Th17.bed	16045
GSM1004808_Fosl2_Th0.bed	11489
PU.1_GSM940930_TNFa_4h_BMDM.bed	60095
GSM1150328_Rbpj.bed	1217
GSM644975_Ctcf.bed	8821
GSM1288392_Batf.bed	8575
Stat1_GSM1022316_tc_IFNg_1h_BMDM.bed	8616
GSM1041372_Ring1B.bed	3395
GSM994508_ep300_th1.bed	31964
GSM881062_DC_E2f4_30.bed	615
GSM632056_Mapk8.bed	968
GSM881058_DC_E2f1_30.bed	564
GSM1027478_Runx2.bed	22894
GSM1004848_p300_Th17.bed	10779
GSM515663_POL2.bed	665
