filename	size
GSM1082346_Cdk8.bed	16689
GSM1082347_Cdk9.bed	17029
GSM1088169_Ctcf.bed	29514
GSM1088171_Ctcf.bed	26716
GSM1090228_Tbx3.bed	4415
GSM1090229_Tbx3.bed	2761
GSM1090230_Nanog.bed	19438
GSM1090231_Nanog.bed	11949
GSM1103355_Runx1.bed	5747
GSM1103356_Ep300.bed	239
GSM1131775_Foxo1.bed	1249
GSM1132365_Erg.bed	5469
GSM1132367_Erg.bed	3689
GSM1133644_Hnf1a.bed	10780
GSM1142809_10_Cebpa.bed	15177
GSM1150325_Ptf1a.bed	10951
GSM1150327_Rbpj.bed	2086
GSM1150328_Rbpj.bed	1534
GSM1150329_Rbpjl.bed	13773
GSM1150333_Foxa2.bed	28656
GSM1151145_Ctcf.bed	35454
GSM1151146_Gata1.bed	3244
GSM1151147_Nfe2.bed	3565
GSM1151623_Maf.bed	4181
GSM1165493_Klf1.bed	4814
GSM1169006_Jarid2.bed	5095
GSM1169007_Jarid2.bed	7045
GSM1169010_Rest.bed	3581
GSM1169014_Rnf2.bed	8387
GSM1169017_Rnf2.bed	6642
GSM1169018_Suz12.bed	6958
GSM1169019_Suz12.bed	8009
GSM1181851_Runx3.bed	6274
GSM1181852_Runx3.bed	7910
GSM1183968_Spi1.bed	7578
GSM1183969_Spi1.bed	29180
GSM1183972_Spi1.bed	21558
GSM1183977_Rela.bed	359
GSM1183978_Rela.bed	24035
GSM1184045_Nanog.bed	8463
GSM1198167_Egr2.bed	1101
GSM1199182_Ezh2.bed	12467
GSM1199188_Suz12.bed	5834
GSM1214529_Runx3.bed	16098
GSM1214531_Runx3.bed	12278
GSM1214534_5_Runx3.bed	3682
GSM1214539_40_Runx3.bed	8206
GSM1214544_6_Runx3.bed	4661
GSM1214546_Runx3.bed	1406
GSM1215218_Ezh2.bed	3086
GSM1223648_Cebpa.bed	29539
GSM1229967_Gfi1.bed	3380
GSM1234366_Stat5b.bed	215
GSM1234369_Stat5b.bed	5848
GSM1234370_Stat5b.bed	912
GSM1234371_Stat6.bed	14618
GSM1234372_Stat6.bed	9741
GSM1246866_Crebbp.bed	3043
GSM1246868_Thap11.bed	1319
GSM1262345_Brd4.bed	13248
GSM1264230_Cebpa.bed	860
GSM1276938_Ascl2.bed	5781
GSM1285796_Hnf1a.bed	4814
GSM1288391_Spi1.bed	77534
GSM1288392_Batf.bed	13838
GSM1288393_Junb.bed	4957
GSM1289235_Irf8.bed	17723
GSM1289237_Irf8.bed	13353
GSM1301741_Men1.bed	14772
GSM1301742_Men1.bed	9063
GSM1309509_10_Batf.bed	3885
GSM1309511_2_Irf4.bed	6157
GSM1309513_cJun.bed	5221
GSM1309514_JunB.bed	660
GSM1309515_JunD.bed	2235
GSM1314656_Atf3.bed	3145
GSM1314665_Polr2a.bed	4654
GSM1314672_Polr2a.bed	2826
GSM1314673_Polr2a.bed	5539
GSM1314674_Polr2a.bed	998
GSM1394999_Gata6.bed	16873
GSM1409206_Hoxa9.bed	2964
GSM1409207_Cebpa.bed	10230
GSM288345_Nanog.bed	1840
GSM288346_Oct4.bed	765
GSM288347_Sox2.bed	1205
GSM288348_Smad1.bed	375
GSM288349_E2f1.bed	11686
GSM288350_Tcfcp2l1.bed	7783
GSM288351_CTCF.bed	27625
GSM288352_Zfx.bed	6927
GSM288353_Stat3.bed	308
GSM288354_Klf4.bed	3845
GSM288355_Esrrb.bed	10374
GSM288356_Myc.bed	3542
GSM288357_n-Myc.bed	2493
GSM288360_Suz12.bed	1909
GSM307137_Oct4.bed	6282
GSM307138_Sox2.bed	3247
GSM307140_Nanog.bed	5397
GSM307142_Tcf3.bed	1256
GSM307144_Suz12.bed	2043
GSM327668_Ezh2.bed	2828
GSM415050_Mtf2.bed	3245
GSM417015_Gata1.bed	1172
GSM440256_Eset.bed	608
GSM453997_Gata1.bed	4599
GSM464634_Scl.bed	2934
GSM464636_Scl.bed	816
GSM470523_Nr5a2.bed	2029
GSM499030_Ebf.bed	3207
GSM515662_POL2.bed	8057
GSM515663_POL2.bed	934
GSM515665_Supt5.bed	3646
GSM515666_Ctr9.bed	993
GSM515667_74_Nterm_control.bed	15721
GSM515668_POL2_shrna_NelfA.bed	10673
GSM515669_POL2_shrna_Supt5.bed	7029
GSM515670_POL2_DMSO_1h.bed	7414
GSM515671_POL2_Flavopiridol.bed	9447
GSM515672_POL2_DMSO_6h.bed	8492
GSM515673_POL2_10058F4.bed	11048
GSM515675_POL2_shcMyc.bed	12941
GSM515676_POL2_Dox0h.bed	17406
GSM515677_POL2_Dox12h.bed	18422
GSM515678_POL2_Dox24h.bed	14051
GSM523221_Gata3.bed	3461
GSM523222_Gata3.bed	829
GSM523223_Gata3.bed	2306
GSM523224_Gata3.bed	1019
GSM523225_Gata3.bed	1137
GSM523226_Gata3.bed	3331
GSM523228_Gata3.bed	295
GSM523229_Gata3.bed	1950
GSM523230_Gata3.bed	1911
GSM523231_Gata3.bed	1625
GSM530318_Rag2.bed	14120
GSM539537_8_Sfpi1.bed	14541
GSM539545_Smad3.bed	1762
GSM540722_Stat3.bed	20929
GSM545882_5_Sfpi1.bed	8191
GSM545888_91_Sfpi1.bed	5113
GSM546525_Foxo1.bed	23111
GSM546526_Ctcf.bed	37717
GSM549337_39_41_Myb.bed	5251
GSM550303_Stat4.bed	34844
GSM550311_Stat6.bed	19769
GSM552233_Fli1.bed	18796
GSM552234_Gata2.bed	2796
GSM552235_Gfi1b.bed	3279
GSM552238_Lyl1.bed	3432
GSM552239_Meis1.bed	7690
GSM552240_Sfpi1.bed	18249
GSM552241_Runx1.bed	5992
GSM552242_Tal1.bed	7596
GSM555160_2_TBP.bed	2396
GSM558904_Gata4.bed	16335
GSM558905_Mef2a.bed	2399
GSM558906_Nkx2-5.bed	29143
GSM558907_Srf.bed	17797
GSM558908_Tbx5.bed	58743
GSM558909_Ep300.bed	1309
GSM560341_GSM560342_Smc1.bed	3004
GSM560343_GSM560344_Smc3.bed	4077
GSM560345_Med12.bed	1713
GSM560346_Med12.bed	2348
GSM560347_GSM560348_Med1.bed	746
