filename	size
wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd14hPkRep1.broadPeak	6592
wgEncodeSydhTfbsCh12CtcfbIggrabPk.narrowPeak	40480
wgEncodeSydhTfbsMelZnf384hpa004051IggrabPk.narrowPeak	5528
wgEncodePsuTfbsMegakaryoGata1aBE14halfCd1InputRepPeaksRep1.broadPeak	3235
wgEncodePsuTfbsCh12CtcfFImmortal2a4bInputRepPeaksRep2.broadPeak	10583
wgEncodeSydhTfbsCh12Mazab85725IggrabPk.narrowPeak	19831
wgEncodeSydhTfbsMelCmybh141IggrabPk.narrowPeak	2182
wgEncodePsuTfbsG1ePol24h8ME0S129InputRepPeaksRep2.broadPeak	7175
wgEncodePsuTfbsG1eTal1ME0S129InputRepPeaksRep2.broadPeak	3414
wgEncodeLicrTfbsThymusCtcfMAdult8wksC57bl6StdPk.broadPeak	26996
wgEncodeSydhTfbsMelUbfsc13125IggmusPk.narrowPeak	2144
wgEncodePsuTfbsCh12Pax5cFImmortal2a4bInputPk.broadPeak	270
wgEncodePsuTfbsG1eer4e2CtcfME0S129InputPk.broadPeak	14642
wgEncodeCaltechTfbsC2c12Pol2s2FCntrl32bE2p60hPcr2xPkRep1.narrowPeak	18823
wgEncodePsuTfbsG1eer4e2Pol24h8ME0S129InputPk.broadPeak	2157
wgEncodePsuTfbsErythroblTal1BE14halfCd1InputRepPeaksRep1.broadPeak	1556
wgEncodeCaltechTfbsC2c12Tcf3FCntrl32bE2p5dPcr2xPkRep1.narrowPeak	7381
wgEncodeSydhTfbsEse14Zc3h11anb10074650StdPk.narrowPeak	7013
wgEncodeLicrTfbsSmintPol2MAdult8wksC57bl6StdPk.broadPeak	15488
wgEncodeLicrTfbsMelCtcfMImmortalC57bl6StdPk.broadPeak	19267
wgEncodeLicrTfbsSpleenPol2MAdult8wksC57bl6StdPk.broadPeak	3653
wgEncodeLicrTfbsBmarrowCtcfMAdult8wksC57bl6StdPk.broadPeak	6505
wgEncodeSydhTfbsMelMxi1af4185IggrabPk.narrowPeak	6759
wgEncodeCaltechTfbsC2c12MaxFCntrl50bPcr1xPkRep1.narrowPeak	6416
wgEncodePsuTfbsG1eGata1aME0S129InputPk.broadPeak	34
wgEncodeCaltechTfbsC2c12Usf1FCntrl50bPcr1xPkRep1.narrowPeak	5690
wgEncodePsuTfbsG1eer4e2Tal1ME0S129InputPk.broadPeak	2403
wgEncodeCaltechTfbsC2c12Sc32758FCntrl32bE2p60hPcr2xPkRep1.narrowPeak	19588
wgEncodePsuTfbsMelCtcfMImmortalC57bl6InputRepPeaksRep1.broadPeak	14772
wgEncodePsuTfbsErythroblTal1BE14halfCd1InputRepPeaksRep3.broadPeak	2454
wgEncodeCaltechTfbsC2c12MaxFCntrl50bE2p60hPcr1xPkRep1.narrowPeak	1534
wgEncodePsuTfbsMegakaryoFli1sc356BE14halfCd1InputRepPeaksRep2.broadPeak	1182
wgEncodeSydhTfbsMelZkscan1hpa006672IggrabPk.narrowPeak	822
wgEncodePsuTfbsG1eer4e2CtcfME0S129InputRepPeaksRep1.broadPeak	12919
wgEncodePsuTfbsMelTal1UImmortalC57bl6InputRepPeaksRep2.broadPeak	7181
wgEncodePsuTfbsMegakaryoFli1sc356BE14halfCd1InputRepPeaksRep1.broadPeak	2877
wgEncodeLicrTfbsLungPol2MAdult8wksC57bl6StdPk.broadPeak	11471
wgEncodeSydhTfbsCh12Zkscan1hpa006672IggrabPk.narrowPeak	3261
wgEncodeSydhTfbsCh12JundIggrabPk.narrowPeak	8571
wgEncodeLicrTfbsTestisPol2MAdult8wksC57bl6StdPk.broadPeak	16384
wgEncodeSydhTfbsMelNelfeIggrabPk.narrowPeak	6308
wgEncodeLicrTfbsEsb4Pol2ME0C57bl6StdPk.broadPeak	5172
wgEncodeCaltechTfbsC2c12CebpbFCntrl50bE2p60hPcr1xPkRep2.narrowPeak	5185
wgEncodePsuTfbsMelPol24h8UImmortalC57bl6InputRepPeaksRep2.broadPeak	4992
wgEncodeCaltechTfbsC2c12Sc12732FCntrl32bE2p60hPcr2xPkRep1.narrowPeak	22317
wgEncodePsuTfbsErythroblGata1aBE14halfCd1InputRepPeaksRep1.broadPeak	4365
wgEncodeCaltechTfbsC2c12Usf1FCntrl50bE2p60hPcr1xPkRep1.narrowPeak	4747
wgEncodePsuTfbsCh12CtcfFImmortal2a4bInputPk.broadPeak	13139
wgEncodeSydhTfbsMelCtcfDmso20IggyalePk.narrowPeak	20218
wgEncodePsuTfbsMelPol24h8UImmortalC57bl6InputRepPeaksRep1.broadPeak	17263
wgEncodePsuTfbsMegakaryoGata1aBE14halfCd1InputPk.broadPeak	3130
wgEncodeSydhTfbsCh12NelfeIggrabPk.narrowPeak	12622
wgEncodeCaltechTfbsC2c12CebpbFCntrl50bE2p60hPcr1xPkRep1.narrowPeak	5846
wgEncodeLicrTfbsCbellumPol2MAdult8wksC57bl6StdPk.broadPeak	4644
wgEncodeSydhTfbsCh12P300sc584IggrabPk.narrowPeak	22074
wgEncodeCaltechTfbsC2c12CebpbFCntrl50bPcr1xPkRep1.narrowPeak	8004
wgEncodeSydhTfbsMelCtcfsc15914Dm2p5dIggyalePk.narrowPeak	20218
